,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,HS,AS,HST,AST,HC,AC,HF,AF,HY,AY,HR,AR,ref_name
142,2000-11-25,Everton,Chelsea,2.0,1.0,H,0.0,1.0,A,11.0,10.0,5.0,6.0,1.0,4.0,11.0,18.0,0.0,3.0,0.0,1.0,Rob Styles
143,2000-11-25,Man City,Ipswich,2.0,3.0,A,0.0,2.0,A,9.0,11.0,4.0,4.0,6.0,5.0,8.0,5.0,0.0,2.0,0.0,0.0,Mike Dean
144,2000-11-25,Middlesbrough,Bradford,2.0,2.0,D,0.0,2.0,A,14.0,9.0,9.0,5.0,6.0,4.0,17.0,18.0,0.0,2.0,1.0,0.0,Paul Taylor
145,2000-11-25,Southampton,West Ham,2.0,3.0,A,1.0,2.0,A,10.0,14.0,5.0,8.0,6.0,10.0,12.0,10.0,1.0,2.0,0.0,0.0,Steve Bennett
146,2000-11-25,Tottenham,Leicester,3.0,0.0,H,2.0,0.0,H,15.0,11.0,7.0,5.0,5.0,8.0,21.0,15.0,1.0,3.0,0.0,1.0,Rob Harris
147,2000-11-26,Leeds,Arsenal,1.0,0.0,H,0.0,0.0,D,12.0,9.0,6.0,3.0,8.0,4.0,19.0,22.0,1.0,7.0,0.0,0.0,Dermot Gallagher
148,2000-11-26,Newcastle,Liverpool,2.0,1.0,H,1.0,0.0,H,9.0,13.0,6.0,9.0,5.0,11.0,17.0,15.0,3.0,2.0,0.0,0.0,Barry Knight
149,2000-02-12,Arsenal,Southampton,1.0,0.0,H,0.0,0.0,D,24.0,7.0,12.0,5.0,16.0,8.0,14.0,15.0,0.0,2.0,0.0,0.0,Steve Dunn
150,2000-02-12,Aston Villa,Newcastle,1.0,1.0,D,1.0,0.0,H,8.0,9.0,4.0,5.0,8.0,2.0,11.0,12.0,2.0,1.0,0.0,0.0,David Elleray
151,2000-02-12,Bradford,Coventry,2.0,1.0,H,0.0,0.0,D,10.0,13.0,6.0,7.0,9.0,8.0,11.0,12.0,3.0,2.0,0.0,0.0,Mike Dean
152,2000-02-12,Ipswich,Derby,0.0,1.0,A,0.0,1.0,A,11.0,3.0,5.0,3.0,6.0,1.0,13.0,13.0,1.0,1.0,0.0,0.0,Mark Halsey
153,2000-02-12,Leicester,Leeds,3.0,1.0,H,3.0,0.0,H,8.0,12.0,5.0,4.0,0.0,6.0,10.0,7.0,1.0,2.0,0.0,1.0,Steve Bennett
154,2000-02-12,Liverpool,Charlton,3.0,0.0,H,1.0,0.0,H,13.0,7.0,3.0,2.0,6.0,5.0,10.0,9.0,1.0,1.0,0.0,0.0,Rob Styles
155,2000-02-12,Man United,Tottenham,2.0,0.0,H,1.0,0.0,H,16.0,5.0,8.0,3.0,7.0,5.0,7.0,8.0,2.0,1.0,0.0,0.0,Graham Poll
156,2000-02-12,West Ham,Middlesbrough,1.0,0.0,H,1.0,0.0,H,14.0,5.0,6.0,3.0,7.0,5.0,17.0,19.0,1.0,4.0,0.0,1.0,Roy Burton
157,2000-03-12,Chelsea,Man City,2.0,1.0,H,2.0,0.0,H,9.0,11.0,7.0,5.0,7.0,10.0,9.0,12.0,2.0,0.0,0.0,0.0,Dermot Gallagher
158,2000-04-12,Sunderland,Everton,2.0,0.0,H,1.0,0.0,H,24.0,7.0,11.0,2.0,8.0,4.0,16.0,23.0,0.0,3.0,0.0,0.0,Peter Jones
159,2000-09-12,Arsenal,Newcastle,5.0,0.0,H,2.0,0.0,H,15.0,3.0,10.0,1.0,5.0,2.0,10.0,11.0,0.0,3.0,0.0,0.0,Mike Dean
160,2000-09-12,Bradford,Tottenham,3.0,3.0,D,1.0,2.0,A,13.0,6.0,6.0,4.0,7.0,2.0,6.0,16.0,2.0,0.0,0.0,0.0,Neale Barry
161,2000-09-12,Charlton,Man United,3.0,3.0,D,1.0,2.0,A,15.0,15.0,8.0,8.0,9.0,6.0,6.0,10.0,0.0,1.0,0.0,0.0,Steve Lodge
162,2000-09-12,Chelsea,Derby,4.0,1.0,H,3.0,0.0,H,19.0,5.0,10.0,3.0,3.0,6.0,8.0,14.0,0.0,0.0,0.0,0.0,Paul Taylor
163,2000-09-12,Man City,Everton,5.0,0.0,H,3.0,0.0,H,13.0,14.0,9.0,4.0,5.0,13.0,12.0,12.0,0.0,1.0,0.0,0.0,Steve Bennett
164,2000-09-12,Southampton,Leeds,1.0,0.0,H,1.0,0.0,H,12.0,13.0,3.0,5.0,2.0,10.0,13.0,15.0,3.0,4.0,1.0,0.0,Paul Durkin
165,2000-09-12,Sunderland,Middlesbrough,1.0,0.0,H,0.0,0.0,D,8.0,8.0,5.0,5.0,5.0,3.0,22.0,21.0,1.0,3.0,0.0,0.0,Graham Poll
166,2000-09-12,West Ham,Aston Villa,1.0,1.0,D,1.0,1.0,D,13.0,15.0,5.0,4.0,4.0,4.0,14.0,15.0,1.0,3.0,0.0,0.0,Mike Riley
167,2000-10-12,Coventry,Leicester,1.0,0.0,H,1.0,0.0,H,12.0,6.0,5.0,1.0,8.0,10.0,11.0,15.0,0.0,1.0,0.0,0.0,Steve Dunn
168,2000-10-12,Liverpool,Ipswich,0.0,1.0,A,0.0,1.0,A,14.0,11.0,5.0,6.0,8.0,5.0,12.0,14.0,1.0,3.0,0.0,0.0,Alan Wiley
169,2000-12-16,Aston Villa,Man City,2.0,2.0,D,0.0,0.0,D,10.0,9.0,5.0,4.0,5.0,4.0,8.0,16.0,2.0,1.0,1.0,0.0,Andy D'Urso
170,2000-12-16,Derby,Coventry,1.0,0.0,H,1.0,0.0,H,4.0,14.0,3.0,5.0,3.0,5.0,17.0,10.0,1.0,3.0,0.0,0.0,Matt Messias
171,2000-12-16,Everton,West Ham,1.0,1.0,D,0.0,0.0,D,15.0,9.0,5.0,4.0,9.0,7.0,10.0,7.0,1.0,2.0,0.0,0.0,Clive Wilkes
172,2000-12-16,Ipswich,Southampton,3.0,1.0,H,0.0,1.0,A,15.0,13.0,7.0,4.0,6.0,1.0,11.0,12.0,1.0,2.0,0.0,0.0,Barry Knight
173,2000-12-16,Leeds,Sunderland,2.0,0.0,H,1.0,0.0,H,17.0,17.0,8.0,6.0,8.0,5.0,16.0,20.0,3.0,4.0,0.0,0.0,Rob Styles
174,2000-12-16,Leicester,Charlton,3.0,1.0,H,1.0,1.0,D,9.0,12.0,5.0,8.0,5.0,5.0,11.0,16.0,1.0,2.0,0.0,0.0,Alan Wiley
175,2000-12-16,Middlesbrough,Chelsea,1.0,0.0,H,0.0,0.0,D,7.0,9.0,4.0,3.0,3.0,5.0,14.0,16.0,0.0,2.0,0.0,0.0,Peter Jones
176,2000-12-16,Newcastle,Bradford,2.0,1.0,H,1.0,0.0,H,17.0,7.0,6.0,3.0,4.0,3.0,16.0,17.0,0.0,2.0,0.0,0.0,Steve Dunn
177,2000-12-17,Man United,Liverpool,0.0,1.0,A,0.0,1.0,A,6.0,9.0,4.0,4.0,9.0,2.0,10.0,11.0,1.0,0.0,1.0,0.0,Mike Riley
178,2000-12-18,Tottenham,Arsenal,1.0,1.0,D,1.0,0.0,H,8.0,17.0,4.0,10.0,3.0,7.0,20.0,14.0,2.0,1.0,0.0,0.0,Jeff Winter
179,2000-12-22,Coventry,Southampton,1.0,1.0,D,1.0,0.0,H,12.0,10.0,5.0,2.0,8.0,6.0,12.0,13.0,1.0,1.0,0.0,0.0,Alan Wiley
180,2000-12-23,Charlton,Everton,1.0,0.0,H,1.0,0.0,H,10.0,10.0,7.0,4.0,13.0,6.0,15.0,21.0,1.0,4.0,0.0,0.0,Graham Barber
181,2000-12-23,Chelsea,Bradford,3.0,0.0,H,1.0,0.0,H,17.0,7.0,8.0,1.0,5.0,4.0,8.0,12.0,0.0,1.0,0.0,0.0,Barry Knight
182,2000-12-23,Derby,Newcastle,2.0,0.0,H,1.0,0.0,H,8.0,8.0,5.0,4.0,2.0,3.0,17.0,16.0,1.0,2.0,0.0,0.0,Rob Harris
183,2000-12-23,Leeds,Aston Villa,1.0,2.0,A,0.0,1.0,A,15.0,8.0,5.0,5.0,10.0,2.0,18.0,18.0,1.0,4.0,0.0,0.0,Mark Halsey
184,2000-12-23,Leicester,West Ham,2.0,1.0,H,1.0,1.0,D,11.0,11.0,6.0,4.0,6.0,5.0,7.0,5.0,1.0,0.0,0.0,0.0,Graham Poll
185,2000-12-23,Liverpool,Arsenal,4.0,0.0,H,1.0,0.0,H,12.0,12.0,6.0,6.0,6.0,3.0,18.0,14.0,2.0,0.0,0.0,0.0,Paul Durkin
186,2000-12-23,Man United,Ipswich,2.0,0.0,H,2.0,0.0,H,20.0,5.0,4.0,3.0,11.0,3.0,7.0,8.0,0.0,1.0,0.0,0.0,Steve Bennett
187,2000-12-23,Sunderland,Man City,1.0,0.0,H,1.0,0.0,H,9.0,9.0,5.0,3.0,8.0,6.0,14.0,18.0,2.0,2.0,0.0,0.0,David Elleray
188,2000-12-23,Tottenham,Middlesbrough,0.0,0.0,D,0.0,0.0,D,16.0,5.0,8.0,0.0,8.0,4.0,22.0,13.0,2.0,3.0,0.0,0.0,Rob Styles
189,2000-12-26,Arsenal,Leicester,6.0,1.0,H,1.0,0.0,H,27.0,2.0,15.0,2.0,14.0,0.0,14.0,11.0,0.0,0.0,0.0,0.0,Dermot Gallagher
190,2000-12-26,Aston Villa,Man United,0.0,1.0,A,0.0,0.0,D,6.0,14.0,3.0,3.0,2.0,4.0,15.0,16.0,1.0,2.0,0.0,0.0,Graham Poll
191,2000-12-26,Bradford,Sunderland,1.0,4.0,A,0.0,1.0,A,11.0,16.0,3.0,11.0,9.0,8.0,17.0,17.0,2.0,0.0,0.0,0.0,Paul Durkin
192,2000-12-26,Everton,Coventry,1.0,2.0,A,0.0,0.0,D,17.0,10.0,9.0,5.0,5.0,2.0,14.0,16.0,2.0,1.0,0.0,0.0,Neale Barry
193,2000-12-26,Ipswich,Chelsea,2.0,2.0,D,1.0,2.0,A,19.0,7.0,13.0,4.0,8.0,2.0,5.0,9.0,0.0,4.0,0.0,0.0,Jeff Winter
194,2000-12-26,Man City,Derby,0.0,0.0,D,0.0,0.0,D,15.0,14.0,7.0,3.0,7.0,7.0,15.0,14.0,2.0,2.0,0.0,0.0,Mike Riley
195,2000-12-26,Middlesbrough,Liverpool,1.0,0.0,H,1.0,0.0,H,7.0,11.0,2.0,5.0,2.0,6.0,7.0,9.0,2.0,2.0,0.0,0.0,Steve Lodge
196,2000-12-26,Newcastle,Leeds,2.0,1.0,H,2.0,1.0,H,13.0,8.0,4.0,5.0,7.0,2.0,23.0,17.0,4.0,2.0,0.0,0.0,Andy D'Urso
197,2000-12-26,West Ham,Charlton,5.0,0.0,H,3.0,0.0,H,17.0,12.0,10.0,8.0,5.0,8.0,19.0,11.0,1.0,0.0,0.0,0.0,Steve Dunn
198,2000-12-27,Southampton,Tottenham,2.0,0.0,H,2.0,0.0,H,17.0,7.0,6.0,2.0,4.0,4.0,17.0,13.0,1.0,3.0,0.0,0.0,David Elleray
199,2000-12-30,Arsenal,Sunderland,2.0,2.0,D,2.0,0.0,H,17.0,14.0,9.0,7.0,11.0,1.0,14.0,18.0,0.0,3.0,0.0,0.0,Graham Barber
200,2000-12-30,Ipswich,Tottenham,3.0,0.0,H,1.0,0.0,H,18.0,6.0,9.0,3.0,10.0,5.0,13.0,17.0,0.0,0.0,0.0,0.0,Matt Messias
201,2000-12-30,Man City,Charlton,1.0,4.0,A,0.0,2.0,A,8.0,13.0,1.0,8.0,7.0,4.0,11.0,14.0,1.0,2.0,0.0,0.0,Clive Wilkes
202,2000-12-30,Middlesbrough,Coventry,1.0,1.0,D,0.0,1.0,A,14.0,9.0,6.0,3.0,4.0,3.0,9.0,16.0,1.0,3.0,0.0,0.0,Dermot Gallagher
203,2000-12-30,Newcastle,Man United,1.0,1.0,D,0.0,1.0,A,14.0,8.0,4.0,6.0,6.0,3.0,13.0,10.0,2.0,3.0,0.0,0.0,Mike Riley
204,2000-12-30,Southampton,Derby,1.0,0.0,H,0.0,0.0,D,10.0,9.0,5.0,5.0,7.0,6.0,17.0,10.0,0.0,2.0,0.0,0.0,Andy D'Urso
